;FLIGHT;GATE;DEPARTURE;PAX ARRIVAL;STATUS;SPAWN;SHIFT
2100;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
2101;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
2102;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
2170;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
2198;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
2199;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
2227;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
2336;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
2569;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
2806;WZZ|1|590|D8;19;590;424;NORMAL;SOUTH;240
7124;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
7125;WZZ|1|590|D8;19;590;424;NORMAL;TRAIN;240
1850;RYR|1|595|D90;6;595;424;NORMAL;TRAIN;240
2050;RYR|1|595|D90;6;595;424;NORMAL;TRAIN;240
2338;RYR|1|595|D90;6;595;424;NORMAL;TRAIN;240
2417;RYR|1|595|D90;6;595;424;NORMAL;TRAIN;240
2654;RYR|1|595|D90;6;595;424;NORMAL;SOUTH;240
2886;RYR|1|595|D90;6;595;424;NORMAL;SOUTH;240
7011;RYR|1|595|D90;6;595;424;NORMAL;TRAIN;240
7012;RYR|1|595|D90;6;595;424;NORMAL;TRAIN;240
7013;RYR|1|595|D90;6;595;424;NORMAL;TRAIN;240
7224;RYR|1|595|D90;6;595;424;NORMAL;TRAIN;240
1697;DAL|1|600|D53;14;600;424;NORMAL;TRAIN;240
2034;DAL|1|600|D53;14;600;424;NORMAL;TRAIN;240
2123;RYR|1|600|D55;24;600;424;NORMAL;TRAIN;240
2138;RYR|1|600|D55;24;600;424;NORMAL;TRAIN;240
2139;RYR|1|600|D55;24;600;424;NORMAL;TRAIN;240
2140;RYR|1|600|D55;24;600;424;NORMAL;TRAIN;240
2311;DAL|1|600|D53;14;600;424;NORMAL;TRAIN;240
2340;DAL|1|600|D53;14;600;424;NORMAL;NORTH;240
2683;RYR|1|600|D55;24;600;424;NORMAL;SOUTH;240
2774;DAL|1|600|D53;14;600;424;NORMAL;SOUTH;240
2814;RYR|1|600|D55;24;600;424;NORMAL;SOUTH;240
3135;DAL|1|600|D53;14;600;424;NORMAL;NORTH;240
7136;RYR|1|600|D55;24;600;424;NORMAL;TRAIN;240
7137;RYR|1|600|D55;24;600;424;NORMAL;TRAIN;240
7138;RYR|1|600|D55;24;600;424;NORMAL;TRAIN;240
7150;RYR|1|600|D55;24;600;424;NORMAL;TRAIN;240
7227;DAL|1|600|D53;14;600;424;NORMAL;NORTH;240
7228;DAL|1|600|D53;14;600;424;NORMAL;NORTH;240
7229;DAL|1|600|D53;14;600;424;NORMAL;NORTH;240
7230;DAL|1|600|D53;14;600;424;NORMAL;NORTH;240
7392;RYR|1|600|D55;24;600;424;NORMAL;SOUTH;240
7634;DAL|1|600|D53;14;600;424;NORMAL;NORTH;240
7635;DAL|1|600|D53;14;600;424;NORMAL;NORTH;240
2283;RYR|1|605|D64;13;605;424;NORMAL;TRAIN;240
2284;RYR|1|605|D64;13;605;424;NORMAL;TRAIN;240
2341;RYR|1|605|D64;13;605;424;NORMAL;TRAIN;240
2399;RYR|1|605|D64;13;605;424;NORMAL;SOUTH;240
7269;RYR|1|605|D64;13;605;424;NORMAL;SOUTH;240
1970;VLG|1|610|D49;4;610;424;NORMAL;TRAIN;240
2108;VLG|1|610|D49;4;610;424;NORMAL;TRAIN;240
2142;ETD|1|610|D48;9;610;424;NORMAL;TRAIN;240
2231;ETD|1|610|D48;9;610;424;NORMAL;TRAIN;240
2232;VLG|1|610|D49;4;610;424;NORMAL;TRAIN;240
2604;ETD|1|610|D48;9;610;424;NORMAL;SOUTH;240
3170;VLG|1|610|D49;4;610;424;NORMAL;NORTH;240
3547;ETD|1|610|D48;9;610;424;NORMAL;SOUTH;240
7151;ETD|1|610|D48;9;610;424;NORMAL;TRAIN;240
7351;ETD|1|610|D48;9;610;424;NORMAL;SOUTH;240
7838;ETD|1|610|D48;9;610;424;NORMAL;SOUTH;240
7839;ETD|1|610|D48;9;610;424;NORMAL;SOUTH;240
7840;ETD|1|610|D48;9;610;424;NORMAL;SOUTH;240
7841;ETD|1|610|D48;9;610;424;NORMAL;SOUTH;240
2077;RYR|1|615|D53;1;615;424;NORMAL;TRAIN;240
2201;RYR|1|615|D53;1;615;424;NORMAL;TRAIN;240
2288;RYR|1|615|D53;1;615;424;NORMAL;TRAIN;240
2348;AUA|1|615|D54;5;615;424;NORMAL;TRAIN;240
2404;RYR|1|615|D53;1;615;424;NORMAL;SOUTH;240
7114;RYR|1|615|D53;1;615;424;NORMAL;TRAIN;240
7271;RYR|1|615|D53;1;615;424;NORMAL;SOUTH;240
7272;RYR|1|615|D53;1;615;424;NORMAL;SOUTH;240
1620;EJU|1|625|D62;7;625;424;NORMAL;TRAIN;240
1826;AFR|1|625|D61;22;625;424;NORMAL;TRAIN;240
1827;EJU|1|625|D62;7;625;424;NORMAL;TRAIN;240
2180;EJU|1|625|D62;7;625;424;NORMAL;TRAIN;240
2238;AFR|1|625|D61;22;625;424;NORMAL;TRAIN;240
2239;EJU|1|625|D62;7;625;424;NORMAL;TRAIN;240
2319;AFR|1|625|D61;22;625;424;NORMAL;TRAIN;240
2421;AFR|1|625|D61;22;625;424;NORMAL;TRAIN;240
2693;EJU|1|625|D62;7;625;424;NORMAL;SOUTH;240
2721;AFR|1|625|D61;22;625;424;NORMAL;SOUTH;240
3077;EJU|1|625|D62;7;625;424;NORMAL;NORTH;240
7169;EJU|1|625|D62;7;625;424;NORMAL;TRAIN;240
7413;AFR|1|625|D61;22;625;424;NORMAL;SOUTH;240
2183;AEA|1|635|D84;15;635;424;NORMAL;TRAIN;240
2263;EJU|1|635|D80;3;635;424;NORMAL;TRAIN;240
2320;RYR|1|635|D81;16;635;424;NORMAL;TRAIN;240
2353;EJU|1|635|D80;3;635;424;NORMAL;NORTH;240
3556;RYR|1|635|D81;16;635;424;NORMAL;NORTH;240
7175;AEA|1|635|D84;15;635;424;NORMAL;TRAIN;240
7176;AEA|1|635|D84;15;635;424;NORMAL;TRAIN;240
7853;RYR|1|635|D81;16;635;424;NORMAL;NORTH;240
7854;RYR|1|635|D81;16;635;424;NORMAL;NORTH;240
7855;RYR|1|635|D81;16;635;424;NORMAL;NORTH;240
2321;SWR|1|640|D9;11;640;424;NORMAL;TRAIN;240
3277;SWR|1|640|D9;11;640;424;NORMAL;NORTH;240
3591;SWR|1|640|D9;11;640;424;NORMAL;SOUTH;240
7871;SWR|1|640|D9;11;640;424;NORMAL;SOUTH;240
3249;THY|1|645|D7;9;645;424;NORMAL;NORTH;240
2151;RYR|1|650|D23;6;650;424;NORMAL;TRAIN;240
2207;RYR|1|650|D23;6;650;424;NORMAL;TRAIN;240
7181;RYR|1|650|D23;6;650;424;NORMAL;TRAIN;240
2786;AAL|1|670|D21;11;670;424;NORMAL;NORTH;240
3126;EJU|1|670|D22;12;670;424;NORMAL;NORTH;240
3154;AAL|1|670|D21;11;670;424;NORMAL;NORTH;240
3052;EJU|1|675|D27;23;675;424;NORMAL;NORTH;240
7586;EJU|1|675|D27;23;675;424;NORMAL;NORTH;240
2725;BAW|1|485|D91;16;485;425;NORMAL;SOUTH;240
2504;WZZ|1|530|D46;19;530;425;NORMAL;SOUTH;240
2323;EJU|1|540|D32;1;540;425;NORMAL;SOUTH;240
2484;DLH|1|545|D5;9;545;425;NORMAL;SOUTH;240
2615;RYR|1|555|D41;3;555;425;NORMAL;SOUTH;240
7357;RYR|1|555|D41;3;555;425;NORMAL;SOUTH;240
7358;RYR|1|555|D41;3;555;425;NORMAL;SOUTH;240
2414;EJU|1|565|D43;18;565;425;NORMAL;NORTH;240
2940;EJU|1|565|D43;18;565;425;NORMAL;NORTH;240
7275;EJU|1|565|D43;18;565;425;NORMAL;NORTH;240
2595;QTR|1|580|D26;20;580;425;NORMAL;NORTH;240
3100;VLG|1|580|D27;12;580;425;NORMAL;NORTH;240
3227;VLG|1|580|D27;12;580;425;NORMAL;NORTH;240
7341;QTR|1|580|D26;20;580;425;NORMAL;NORTH;240
7342;QTR|1|580|D26;20;580;425;NORMAL;NORTH;240
2771;WZZ|1|590|D8;19;590;425;NORMAL;SOUTH;240
2952;WZZ|1|590|D8;19;590;425;NORMAL;SOUTH;240
7524;WZZ|1|590|D8;19;590;425;NORMAL;SOUTH;240
7525;WZZ|1|590|D8;19;590;425;NORMAL;SOUTH;240
7526;WZZ|1|590|D8;19;590;425;NORMAL;SOUTH;240
2856;RYR|1|595|D90;6;595;425;NORMAL;NORTH;240
7484;RYR|1|595|D90;6;595;425;NORMAL;NORTH;240
7485;RYR|1|595|D90;6;595;425;NORMAL;NORTH;240
7486;RYR|1|595|D90;6;595;425;NORMAL;NORTH;240
2915;DAL|1|600|D53;14;600;425;NORMAL;SOUTH;240
2916;DAL|1|600|D53;14;600;425;NORMAL;SOUTH;240
3061;DAL|1|600|D53;14;600;425;NORMAL;SOUTH;240
3162;DAL|1|600|D53;14;600;425;NORMAL;SOUTH;240
3637;DAL|1|600|D53;14;600;425;NORMAL;NORTH;240
7599;DAL|1|600|D53;14;600;425;NORMAL;SOUTH;240
7600;DAL|1|600|D53;14;600;425;NORMAL;SOUTH;240
2494;RYR|1|605|D64;13;605;425;NORMAL;NORTH;240
2777;RYR|1|605|D64;13;605;425;NORMAL;SOUTH;240
7299;RYR|1|605|D64;13;605;425;NORMAL;NORTH;240
7300;RYR|1|605|D64;13;605;425;NORMAL;NORTH;240
7301;RYR|1|605|D64;13;605;425;NORMAL;NORTH;240
7302;RYR|1|605|D64;13;605;425;NORMAL;NORTH;240
2316;ETD|1|610|D48;9;610;425;NORMAL;SOUTH;240
2470;ETD|1|610|D48;9;610;425;NORMAL;NORTH;240
7215;ETD|1|610|D48;9;610;425;NORMAL;SOUTH;240
2819;RYR|1|615|D53;1;615;425;NORMAL;SOUTH;240
2979;AUA|1|615|D54;5;615;425;NORMAL;SOUTH;240
3585;AUA|1|615|D54;5;615;425;NORMAL;SOUTH;240
7538;AUA|1|615|D54;5;615;425;NORMAL;SOUTH;240
7539;AUA|1|615|D54;5;615;425;NORMAL;SOUTH;240
7866;AUA|1|615|D54;5;615;425;NORMAL;SOUTH;240
7867;AUA|1|615|D54;5;615;425;NORMAL;SOUTH;240
7868;AUA|1|615|D54;5;615;425;NORMAL;SOUTH;240
7869;AUA|1|615|D54;5;615;425;NORMAL;SOUTH;240
2667;RYR|1|635|D81;16;635;425;NORMAL;NORTH;240
2784;RYR|1|645|D6;3;645;425;NORMAL;SOUTH;240
2961;RYR|1|645|D6;3;645;425;NORMAL;SOUTH;240
3014;THY|1|645|D7;9;645;425;NORMAL;SOUTH;240
7529;RYR|1|645|D6;3;645;425;NORMAL;SOUTH;240
7557;THY|1|645|D7;9;645;425;NORMAL;SOUTH;240
7558;THY|1|645|D7;9;645;425;NORMAL;SOUTH;240
7559;THY|1|645|D7;9;645;425;NORMAL;SOUTH;240
7560;THY|1|645|D7;9;645;425;NORMAL;SOUTH;240
3279;RYR|1|650|D23;6;650;425;NORMAL;NORTH;240
3019;AAL|1|670|D21;11;670;425;NORMAL;NORTH;240
2451;WZZ|1|530|D46;19;530;426;NORMAL;SOUTH;240
2868;WZZ|1|535|D75;15;535;426;NORMAL;SOUTH;240
2730;EJU|1|540|D32;1;540;426;NORMAL;SOUTH;240
2387;VLG|1|555|D43;24;555;426;NORMAL;NORTH;240
2537;RYR|1|555|D41;3;555;426;NORMAL;SOUTH;240
2938;VLG|1|555|D43;24;555;426;NORMAL;SOUTH;240
7259;VLG|1|555|D43;24;555;426;NORMAL;NORTH;240
3155;EJU|1|565|D43;18;565;426;NORMAL;NORTH;240
2389;QTR|1|580|D26;20;580;426;NORMAL;SOUTH;240
2489;QTR|1|580|D26;20;580;426;NORMAL;NORTH;240
3572;VLG|1|580|D27;12;580;426;NORMAL;NORTH;240
7859;VLG|1|580|D27;12;580;426;NORMAL;NORTH;240
7860;VLG|1|580|D27;12;580;426;NORMAL;NORTH;240
7861;VLG|1|580|D27;12;580;426;NORMAL;NORTH;240
2465;RYR|1|595|D90;6;595;426;NORMAL;SOUTH;240
2953;RYR|1|595|D90;6;595;426;NORMAL;SOUTH;240
2714;DAL|1|600|D53;14;600;426;NORMAL;SOUTH;240
2751;ETD|1|610|D48;9;610;426;NORMAL;NORTH;240
2860;ETD|1|610|D48;9;610;426;NORMAL;SOUTH;240
7417;ETD|1|610|D48;9;610;426;NORMAL;NORTH;240
7418;ETD|1|610|D48;9;610;426;NORMAL;NORTH;240
7419;ETD|1|610|D48;9;610;426;NORMAL;NORTH;240
2554;AUA|1|615|D54;5;615;426;NORMAL;NORTH;240
2722;EJU|1|625|D62;7;625;426;NORMAL;SOUTH;240
3710;EJU|1|625|D62;7;625;426;NORMAL;SOUTH;240
2756;RYR|1|635|D81;16;635;426;NORMAL;SOUTH;240
7422;RYR|1|635|D81;16;635;426;NORMAL;SOUTH;240
7423;RYR|1|635|D81;16;635;426;NORMAL;SOUTH;240
2785;RYR|1|650|D23;6;650;426;NORMAL;SOUTH;240
3659;AEE|1|655|D88;22;655;426;NORMAL;SOUTH;240
3050;EJU|1|670|D22;12;670;426;NORMAL;SOUTH;240
7585;EJU|1|670|D22;12;670;426;NORMAL;SOUTH;240
2612;EJU|1|530|D43;22;530;427;NORMAL;NORTH;240
2985;DLH|1|545|D5;9;545;427;NORMAL;SOUTH;240
2452;VLG|1|555|D43;24;555;427;NORMAL;SOUTH;240
2508;RYR|1|555|D41;3;555;427;NORMAL;SOUTH;240
2838;RYR|1|555|D41;3;555;427;NORMAL;SOUTH;240
7463;RYR|1|555|D41;3;555;427;NORMAL;SOUTH;240
7464;RYR|1|555|D41;3;555;427;NORMAL;SOUTH;240
7465;RYR|1|555|D41;3;555;427;NORMAL;SOUTH;240
2486;EJU|1|565|D43;18;565;427;NORMAL;SOUTH;240
2646;QTR|1|580|D26;20;580;427;NORMAL;SOUTH;240
2844;QTR|1|580|D26;20;580;427;NORMAL;SOUTH;240
2910;VLG|1|580|D27;12;580;427;NORMAL;SOUTH;240
3026;VLG|1|580|D27;12;580;427;NORMAL;SOUTH;240
3919;VLG|1|580|D27;12;580;427;NORMAL;SOUTH;240
2883;WZZ|1|590|D8;19;590;427;NORMAL;SOUTH;240
2911;WZZ|1|590|D8;19;590;427;NORMAL;NORTH;240
3131;WZZ|1|590|D8;19;590;427;NORMAL;NORTH;240
2599;RYR|1|595|D90;6;595;427;NORMAL;NORTH;240
7344;RYR|1|595|D90;6;595;427;NORMAL;NORTH;240
7345;RYR|1|595|D90;6;595;427;NORMAL;NORTH;240
2439;DAL|1|600|D53;14;600;427;NORMAL;SOUTH;240
3538;DAL|1|600|D53;14;600;427;NORMAL;NORTH;240
2400;RYR|1|605|D64;13;605;427;NORMAL;SOUTH;240
2577;RYR|1|605|D64;13;605;427;NORMAL;SOUTH;240
3299;RYR|1|605|D64;13;605;427;NORMAL;NORTH;240
7331;RYR|1|605|D64;13;605;427;NORMAL;SOUTH;240
2551;VLG|1|610|D49;4;610;427;NORMAL;SOUTH;240
2719;VLG|1|610|D49;4;610;427;NORMAL;SOUTH;240
2817;VLG|1|610|D49;4;610;427;NORMAL;SOUTH;240
3039;ETD|1|610|D48;9;610;427;NORMAL;SOUTH;240
3139;VLG|1|610|D49;4;610;427;NORMAL;NORTH;240
7316;VLG|1|610|D49;4;610;427;NORMAL;SOUTH;240
7570;ETD|1|610|D48;9;610;427;NORMAL;SOUTH;240
2498;AUA|1|615|D54;5;615;427;NORMAL;SOUTH;240
2422;EJU|1|625|D62;7;625;427;NORMAL;SOUTH;240
2632;EJU|1|625|D62;7;625;427;NORMAL;SOUTH;240
2755;EJU|1|625|D62;7;625;427;NORMAL;SOUTH;240
2959;AFR|1|625|D61;22;625;427;NORMAL;SOUTH;240
2929;LOT|1|635|D82;8;635;427;NORMAL;NORTH;240
3009;EJU|1|635|D80;3;635;427;NORMAL;SOUTH;240
3587;EJU|1|635|D80;3;635;427;NORMAL;SOUTH;240
7870;EJU|1|635|D80;3;635;427;NORMAL;SOUTH;240
2383;SWR|1|640|D9;11;640;427;NORMAL;NORTH;240
3245;SWR|1|640|D9;11;640;427;NORMAL;NORTH;240
7687;SWR|1|640|D9;11;640;427;NORMAL;NORTH;240
7688;SWR|1|640|D9;11;640;427;NORMAL;NORTH;240
3626;EJU|1|675|D27;23;675;427;NORMAL;NORTH;240
3762;DLH|1|675|D28;17;675;427;NORMAL;SOUTH;240
2727;EJU|1|530|D43;22;530;428;NORMAL;SOUTH;240
2729;EJU|1|540|D32;1;540;428;NORMAL;NORTH;240
2983;EJU|1|540|D32;1;540;428;NORMAL;NORTH;240
2836;RYR|1|545|D4;10;545;428;NORMAL;SOUTH;240
3097;EJU|1|565|D43;18;565;428;NORMAL;SOUTH;240
2648;VLG|1|580|D27;12;580;428;NORMAL;SOUTH;240
2766;QTR|1|580|D26;20;580;428;NORMAL;SOUTH;240
2801;VLG|1|580|D27;12;580;428;NORMAL;SOUTH;240
3288;VLG|1|580|D27;12;580;428;NORMAL;NORTH;240
2570;RYR|1|595|D90;6;595;428;NORMAL;SOUTH;240
2885;RYR|1|595|D90;6;595;428;NORMAL;SOUTH;240
7324;RYR|1|595|D90;6;595;428;NORMAL;SOUTH;240
7325;RYR|1|595|D90;6;595;428;NORMAL;SOUTH;240
2571;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
2600;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
2917;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
2972;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
3060;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
7346;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
7504;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
7532;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
7596;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
7597;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
7598;DAL|1|600|D53;14;600;428;NORMAL;SOUTH;240
2780;VLG|1|610|D49;4;610;428;NORMAL;SOUTH;240
2976;VLG|1|610|D49;4;610;428;NORMAL;SOUTH;240
3206;ETD|1|610|D48;9;610;428;NORMAL;NORTH;240
7663;ETD|1|610|D48;9;610;428;NORMAL;NORTH;240
2633;SZN|1|625|D63;2;625;428;NORMAL;SOUTH;240
3941;EJU|1|625|D62;7;625;428;NORMAL;SOUTH;240
3718;AEA|1|635|D84;15;635;428;NORMAL;SOUTH;240
7937;AEA|1|635|D84;15;635;428;NORMAL;SOUTH;240
2587;DLA|1|520|D36;13;520;429;NORMAL;SOUTH;240
2639;EJU|1|530|D43;22;530;429;NORMAL;SOUTH;240
2588;EJU|1|540|D32;1;540;429;NORMAL;SOUTH;240
2482;EWG|1|545|D3;11;545;429;NORMAL;SOUTH;240
2596;VLG|1|580|D27;12;580;429;NORMAL;SOUTH;240
2678;VLG|1|580|D27;12;580;429;NORMAL;NORTH;240
2799;QTR|1|580|D26;20;580;429;NORMAL;NORTH;240
3027;VLG|1|580|D27;12;580;429;NORMAL;SOUTH;240
7563;VLG|1|580|D27;12;580;429;NORMAL;SOUTH;240
7564;VLG|1|580|D27;12;580;429;NORMAL;SOUTH;240
2464;WZZ|1|590|D8;19;590;429;NORMAL;SOUTH;240
2708;WZZ|1|590|D8;19;590;429;NORMAL;SOUTH;240
7292;WZZ|1|590|D8;19;590;429;NORMAL;SOUTH;240
7293;WZZ|1|590|D8;19;590;429;NORMAL;SOUTH;240
7409;WZZ|1|590|D8;19;590;429;NORMAL;SOUTH;240
7410;WZZ|1|590|D8;19;590;429;NORMAL;SOUTH;240
7411;WZZ|1|590|D8;19;590;429;NORMAL;SOUTH;240
3296;RYR|1|600|D55;24;600;429;NORMAL;SOUTH;240
7702;RYR|1|600|D55;24;600;429;NORMAL;SOUTH;240
7703;RYR|1|600|D55;24;600;429;NORMAL;SOUTH;240
3171;VLG|1|610|D49;4;610;429;NORMAL;SOUTH;240
7654;VLG|1|610|D49;4;610;429;NORMAL;SOUTH;240
7655;VLG|1|610|D49;4;610;429;NORMAL;SOUTH;240
7656;VLG|1|610|D49;4;610;429;NORMAL;SOUTH;240
7657;VLG|1|610|D49;4;610;429;NORMAL;SOUTH;240
2892;AUA|1|615|D54;5;615;429;NORMAL;SOUTH;240
3306;RYR|1|615|D53;1;615;429;NORMAL;SOUTH;240
7713;RYR|1|615|D53;1;615;429;NORMAL;SOUTH;240
7714;RYR|1|615|D53;1;615;429;NORMAL;SOUTH;240
2629;AFR|1|625|D61;22;625;429;NORMAL;SOUTH;240
2695;SZN|1|625|D63;2;625;429;NORMAL;NORTH;240
3005;SZN|1|625|D63;2;625;429;NORMAL;SOUTH;240
3214;SZN|1|625|D63;2;625;429;NORMAL;NORTH;240
3119;EJU|1|635|D80;3;635;429;NORMAL;SOUTH;240
2529;THY|1|645|D7;9;645;429;NORMAL;SOUTH;240
3218;RYR|1|645|D6;3;645;429;NORMAL;NORTH;240
2481;WZZ|1|535|D75;15;535;430;NORMAL;SOUTH;240
2698;EJU|1|540|D32;1;540;430;NORMAL;NORTH;240
7402;EJU|1|540|D32;1;540;430;NORMAL;NORTH;240
7403;EJU|1|540|D32;1;540;430;NORMAL;NORTH;240
7404;EJU|1|540|D32;1;540;430;NORMAL;NORTH;240
7405;EJU|1|540|D32;1;540;430;NORMAL;NORTH;240
2763;RYR|1|545|D4;10;545;430;NORMAL;SOUTH;240
7425;RYR|1|545|D4;10;545;430;NORMAL;SOUTH;240
7426;RYR|1|545|D4;10;545;430;NORMAL;SOUTH;240
2649;VLG|1|580|D27;12;580;430;NORMAL;SOUTH;240
3325;VLG|1|580|D27;12;580;430;NORMAL;SOUTH;240
7730;VLG|1|580|D27;12;580;430;NORMAL;SOUTH;240
7731;VLG|1|580|D27;12;580;430;NORMAL;SOUTH;240
7732;VLG|1|580|D27;12;580;430;NORMAL;SOUTH;240
7733;VLG|1|580|D27;12;580;430;NORMAL;SOUTH;240
3395;WZZ|1|590|D8;19;590;430;NORMAL;SOUTH;240
7756;WZZ|1|590|D8;19;590;430;NORMAL;SOUTH;240
2653;RYR|1|595|D90;6;595;430;NORMAL;SOUTH;240
2710;RYR|1|595|D90;6;595;430;NORMAL;SOUTH;240
3669;RYR|1|595|D90;6;595;430;NORMAL;SOUTH;240
2658;RYR|1|600|D55;24;600;430;NORMAL;SOUTH;240
2857;DAL|1|600|D53;14;600;430;NORMAL;SOUTH;240
3417;RYR|1|600|D55;24;600;430;NORMAL;NORTH;240
2660;RYR|1|605|D64;13;605;430;NORMAL;SOUTH;240
2890;RYR|1|605|D64;13;605;430;NORMAL;NORTH;240
7496;RYR|1|605|D64;13;605;430;NORMAL;NORTH;240
3749;ETD|1|610|D48;9;610;430;NORMAL;SOUTH;240
7945;ETD|1|610|D48;9;610;430;NORMAL;SOUTH;240
7946;ETD|1|610|D48;9;610;430;NORMAL;SOUTH;240
2691;RYR|1|615|D53;1;615;430;NORMAL;SOUTH;240
2998;AUA|1|615|D54;5;615;430;NORMAL;SOUTH;240
3042;RYR|1|615|D53;1;615;430;NORMAL;SOUTH;240
3074;AUA|1|615|D54;5;615;430;NORMAL;NORTH;240
7606;AUA|1|615|D54;5;615;430;NORMAL;NORTH;240
7607;AUA|1|615|D54;5;615;430;NORMAL;NORTH;240
2581;AFR|1|625|D61;22;625;430;NORMAL;SOUTH;240
2583;EJU|1|625|D62;7;625;430;NORMAL;NORTH;240
7337;EJU|1|625|D62;7;625;430;NORMAL;NORTH;240
7338;EJU|1|625|D62;7;625;430;NORMAL;NORTH;240
7339;EJU|1|625|D62;7;625;430;NORMAL;NORTH;240
3086;AEA|1|635|D84;15;635;430;NORMAL;SOUTH;240
2758;RYR|1|650|D23;6;650;430;NORMAL;SOUTH;240
3870;WZZ|1|660|D15;18;660;430;NORMAL;SOUTH;240
7992;WZZ|1|660|D15;18;660;430;NORMAL;SOUTH;240
3318;EZY|1|685|D65;19;685;430;NORMAL;SOUTH;240
3358;WZZ|1|695|D10;13;695;430;NORMAL;NORTH;240
3254;EJU|1|540|D32;1;540;431;NORMAL;SOUTH;240
2560;RYR|1|545|D4;10;545;431;NORMAL;SOUTH;240
3736;EJU|1|565|D43;18;565;431;NORMAL;SOUTH;240
2456;ASL|1|580|D25;10;580;431;NORMAL;SOUTH;240
2647;VLG|1|580|D27;12;580;431;NORMAL;SOUTH;240
2843;QTR|1|580|D26;20;580;431;NORMAL;SOUTH;240
2909;QTR|1|580|D26;20;580;431;NORMAL;SOUTH;240
2970;GFA|1|585|D50;17;585;431;NORMAL;SOUTH;240
3294;RYR|1|595|D90;6;595;431;NORMAL;SOUTH;240
3809;DAL|1|600|D53;14;600;431;NORMAL;NORTH;240
7972;DAL|1|600|D53;14;600;431;NORMAL;NORTH;240
7973;DAL|1|600|D53;14;600;431;NORMAL;NORTH;240
7974;DAL|1|600|D53;14;600;431;NORMAL;NORTH;240
3815;RYR|1|605|D64;13;605;431;NORMAL;SOUTH;240
7975;RYR|1|605|D64;13;605;431;NORMAL;SOUTH;240
2688;ETD|1|610|D48;9;610;431;NORMAL;NORTH;240
2717;ETD|1|610|D48;9;610;431;NORMAL;SOUTH;240
2977;VLG|1|610|D49;4;610;431;NORMAL;NORTH;240
7537;VLG|1|610|D49;4;610;431;NORMAL;NORTH;240
3376;AUA|1|615|D54;5;615;431;NORMAL;NORTH;240
7748;AUA|1|615|D54;5;615;431;NORMAL;NORTH;240
7749;AUA|1|615|D54;5;615;431;NORMAL;NORTH;240
2826;SZN|1|625|D63;2;625;431;NORMAL;SOUTH;240
3178;SZN|1|625|D63;2;625;431;NORMAL;NORTH;240
2666;EZY|1|630|D69;21;630;431;NORMAL;SOUTH;240
3181;AEA|1|635|D84;15;635;431;NORMAL;SOUTH;240
3282;AEE|1|655|D88;22;655;431;NORMAL;NORTH;240
7696;AEE|1|655|D88;22;655;431;NORMAL;NORTH;240
2699;RYR|1|545|D4;10;545;432;NORMAL;SOUTH;240
3735;EJU|1|565|D43;18;565;432;NORMAL;SOUTH;240
2488;ASL|1|580|D25;10;580;432;NORMAL;NORTH;240
2739;EJU|1|580|D23;23;580;432;NORMAL;NORTH;240
7297;ASL|1|580|D25;10;580;432;NORMAL;NORTH;240
2772;RYR|1|595|D90;6;595;432;NORMAL;NORTH;240
7429;RYR|1|595|D90;6;595;432;NORMAL;NORTH;240
2775;RYR|1|600|D55;24;600;432;NORMAL;SOUTH;240
3331;RYR|1|605|D64;13;605;432;NORMAL;NORTH;240
7737;RYR|1|605|D64;13;605;432;NORMAL;NORTH;240
3235;VLG|1|610|D49;4;610;432;NORMAL;NORTH;240
2442;AUA|1|615|D54;5;615;432;NORMAL;SOUTH;240
2690;RYR|1|615|D53;1;615;432;NORMAL;SOUTH;240
2861;AUA|1|615|D54;5;615;432;NORMAL;SOUTH;240
3269;RYR|1|615|D53;1;615;432;NORMAL;NORTH;240
3341;AUA|1|615|D54;5;615;432;NORMAL;NORTH;240
3459;AUA|1|615|D54;5;615;432;NORMAL;NORTH;240
7691;RYR|1|615|D53;1;615;432;NORMAL;NORTH;240
7692;RYR|1|615|D53;1;615;432;NORMAL;NORTH;240
7693;RYR|1|615|D53;1;615;432;NORMAL;NORTH;240
7694;RYR|1|615|D53;1;615;432;NORMAL;NORTH;240
7740;AUA|1|615|D54;5;615;432;NORMAL;NORTH;240
7741;AUA|1|615|D54;5;615;432;NORMAL;NORTH;240
